key,Code,Faction,Class,KB,D,HK,DD,HD,Honor,Rol,Win
8525,SS8,Horde,Shaman,0,7,21,25427,105000,389,heal,0.0
8526,SS8,Horde,Hunter,3,4,25,51027,9462,397,dps,0.0
8527,SS8,Horde,Priest,2,6,13,115000,19603,372,dps,0.0
8528,SS8,Alliance,Hunter,4,3,20,69465,8561,990,dps,1.0
8529,SS8,Alliance,Mage,3,4,27,47178,9378,1014,dps,1.0
8530,SS8,Alliance,Mage,3,4,22,30211,3222,994,dps,1.0
8531,SS8,Alliance,Death Knight,8,2,32,105000,33720,803,dps,1.0
8532,SS8,Horde,Hunter,4,3,25,38208,8013,397,dps,0.0
8533,SS8,Alliance,Druid,3,2,31,59346,14084,803,dps,1.0
8534,TK33,Alliance,Paladin,0,4,7,7611,5743,233,dps,0.0
8535,TK33,Alliance,Warrior,0,7,5,50091,1398,227,dps,0.0
8536,TK33,Horde,Monk,0,0,34,1554,127000,518,heal,1.0
8537,TK33,Horde,Priest,1,0,34,36620,119000,518,heal,1.0
8538,TK33,Horde,Shaman,3,0,34,131000,3362,368,dps,1.0
8539,TK33,Horde,Shaman,1,1,31,15474,74199,512,heal,1.0
8540,TK33,Alliance,Paladin,2,3,6,38758,8862,230,dps,0.0
8541,TK33,Alliance,Druid,0,1,7,0,97298,230,heal,0.0
8542,TK33,Alliance,Paladin,0,4,6,31703,23663,230,dps,0.0
8543,TK33,Alliance,Priest,0,0,6,37361,71316,231,heal,0.0
8544,TK33,Alliance,Priest,2,3,5,157000,21982,229,dps,0.0
8545,TK33,Horde,Priest,15,1,32,103000,15377,514,dps,1.0
8546,TK33,Horde,Mage,2,0,34,89327,6970,518,dps,1.0
8547,TK33,Alliance,Monk,1,4,7,28943,25171,233,dps,0.0
8548,TK33,Horde,Rogue,1,2,33,35745,9200,516,dps,1.0
8549,TK33,Alliance,Mage,1,6,6,44724,12841,230,dps,0.0
8550,TK33,Horde,Warrior,5,1,30,40888,3933,510,dps,1.0
8551,TK33,Horde,Druid,2,2,30,27564,8466,510,dps,1.0
8552,TK33,Alliance,Shaman,1,3,3,5175,54224,193,heal,0.0
8553,TK33,Horde,Warrior,2,0,34,32325,5893,518,dps,1.0
8554,TK34,Alliance,Druid,0,4,20,37452,34708,255,dps,0.0
8555,TK34,Horde,Hunter,4,0,43,153000,6715,541,dps,1.0
8556,TK34,Alliance,Rogue,2,1,26,27207,2647,379,dps,0.0
8557,TK34,Alliance,Monk,0,2,26,4657,209000,379,heal,0.0
8558,TK34,Alliance,Rogue,3,5,23,100000,12499,372,dps,0.0
8559,TK34,Horde,Shaman,1,3,41,29498,160000,387,heal,1.0
8560,TK34,Horde,Mage,6,1,43,111000,11156,541,dps,1.0
8561,TK34,Alliance,Warlock,8,4,26,90267,39885,379,dps,0.0
8562,TK34,Alliance,Druid,6,5,22,110000,14997,367,dps,0.0
8563,TK34,Alliance,Warrior,0,5,24,26646,42153,373,dps,0.0
8564,TK34,Horde,Priest,1,5,38,37001,99769,381,heal,1.0
8565,TK34,Horde,Warrior,4,1,43,113000,38077,391,dps,1.0
8566,TK34,Alliance,Warrior,4,7,20,50723,1533,364,dps,0.0
8567,TK34,Horde,Death Knight,3,3,35,104000,24877,525,dps,1.0
8568,TK34,Horde,Warlock,2,6,34,48301,30790,523,dps,1.0
8569,TK34,Horde,Mage,4,0,35,69845,8525,487,dps,1.0
8570,TK34,Alliance,Druid,0,3,25,898,242000,377,heal,0.0
8571,TK34,Horde,Mage,13,4,36,99191,10380,527,dps,1.0
8572,TK34,Alliance,Warrior,3,7,19,105000,20603,362,dps,0.0
8573,TK34,Horde,Paladin,4,2,39,128000,30625,533,dps,1.0
8574,TK35,Alliance,Warlock,10,2,48,84576,29988,586,dps,1.0
8575,TK35,Alliance,Priest,8,0,50,109000,19839,590,dps,1.0
8576,TK35,Alliance,Druid,0,1,50,3738,143000,590,heal,1.0
8577,TK35,Alliance,Warrior,7,3,47,40081,6069,583,dps,1.0
8578,TK35,Horde,Rogue,0,7,15,30002,10648,200,dps,0.0
8579,TK35,Horde,Shaman,0,5,19,18937,100000,208,heal,0.0
8580,TK35,Alliance,Monk,1,3,45,2573,85092,575,heal,1.0
8581,TK35,Alliance,Hunter,3,2,46,55281,2831,581,dps,1.0
8582,TK35,Alliance,Warrior,1,5,35,42471,5694,782,dps,1.0
8583,TK35,Horde,Mage,4,1,22,61820,25728,214,dps,0.0
8584,TK35,Horde,Shaman,2,8,16,32711,9954,202,dps,0.0
8585,TK35,Horde,Shaman,1,4,20,37479,6396,210,dps,0.0
8586,TK35,Horde,Warrior,3,5,20,54201,9354,210,dps,0.0
8587,TK35,Horde,Monk,1,4,18,3490,43846,206,heal,0.0
8588,TK35,Alliance,Hunter,6,2,41,41153,13044,564,dps,1.0
8589,TK35,Horde,Mage,3,5,17,80002,23565,204,dps,0.0
8590,TK35,Alliance,Druid,8,0,50,102000,23841,590,dps,1.0
8591,TK35,Horde,Death Knight,6,5,20,119000,23228,210,dps,0.0
8592,TK35,Alliance,Druid,4,4,46,45510,10073,804,dps,1.0
8593,TK35,Horde,Shaman,1,6,18,41611,16393,206,dps,0.0
8594,TK36,Alliance,Shaman,6,4,24,52695,25345,292,dps,0.0
8595,TK36,Horde,Druid,0,4,27,28108,20113,362,dps,1.0
8596,TK36,Horde,Hunter,4,2,32,71977,1514,522,dps,1.0
8597,TK36,Alliance,Druid,0,4,20,27415,12355,279,dps,0.0
8598,TK36,Horde,Mage,3,3,33,50517,13317,374,dps,1.0
8599,TK36,Horde,Shaman,0,0,34,17636,109000,526,heal,1.0
8600,TK36,Alliance,Rogue,3,3,23,50239,18997,286,dps,0.0
8601,TK36,Horde,Shaman,0,4,30,19629,87569,518,heal,1.0
8602,TK36,Horde,Warrior,9,2,32,91965,20738,372,dps,1.0
8603,TK36,Horde,Demon Hunter,1,3,31,21503,2888,520,dps,1.0
8604,TK36,Alliance,Demon Hunter,4,2,25,85229,17286,294,dps,0.0
8605,TK36,Horde,Priest,10,1,33,212000,21176,524,dps,1.0
8606,TK36,Horde,Warrior,5,5,30,65103,10781,368,dps,1.0
8607,TK36,Alliance,Paladin,7,6,22,77932,28740,286,dps,0.0
8608,TK36,Alliance,Paladin,0,0,27,1281,189000,296,heal,0.0
8609,TK36,Alliance,Paladin,4,3,24,121000,31378,290,dps,0.0
8610,TK36,Alliance,Mage,1,2,21,25849,8216,267,dps,0.0
8611,TK36,Alliance,Mage,2,5,18,53364,7965,275,dps,0.0
8612,TK36,Horde,Priest,2,3,26,11844,72376,510,heal,1.0
8613,TK36,Alliance,Monk,0,5,21,6664,63217,280,heal,0.0
8614,TP24,Horde,Shaman,7,3,24,119000,32782,196,dps,0.0
8615,TP24,Horde,Mage,1,4,18,100000,22233,185,dps,0.0
8616,TP24,Alliance,Warlock,9,0,55,114000,24252,636,dps,1.0
8617,TP24,Alliance,Warlock,8,4,51,95000,32956,849,dps,1.0
8618,TP24,Horde,Shaman,0,8,15,18416,157000,176,heal,0.0
8619,TP24,Alliance,Warrior,15,1,51,152000,37830,844,dps,1.0
8620,TP24,Alliance,Rogue,8,2,43,76820,13389,825,dps,1.0
8621,TP24,Horde,Warrior,6,10,15,46259,7370,179,dps,0.0
8622,TP24,Alliance,Death Knight,7,4,46,128000,44140,831,dps,1.0
8623,TP24,Alliance,Warrior,6,4,41,59827,14672,809,dps,1.0
8624,TP24,Alliance,Mage,7,4,51,124000,6801,840,dps,1.0
8625,TP24,Alliance,Paladin,0,2,49,2617,167000,843,heal,1.0
8626,TP24,Horde,Warlock,1,8,15,74555,67191,175,dps,0.0
8627,TP24,Horde,Warlock,0,3,7,23858,12858,119,dps,0.0
8628,TP24,Alliance,Druid,1,1,52,4858,281000,845,heal,1.0
8629,TP24,Alliance,Demon Hunter,3,4,41,56661,9688,583,dps,1.0
8630,TP24,Horde,Mage,3,5,19,90463,17017,185,dps,0.0
8631,TP24,Horde,Druid,1,6,21,82700,11312,190,dps,0.0
8632,TP24,Horde,Paladin,5,8,22,96655,28330,192,dps,0.0
8633,TP24,Horde,Druid,1,6,20,56592,43499,187,dps,0.0
8634,TP25,Alliance,Hunter,4,2,11,43848,16223,271,dps,0.0
8635,TP25,Horde,Shaman,10,2,28,51918,18143,462,dps,1.0
8636,TP25,Alliance,Druid,2,5,7,31745,7522,252,dps,0.0
8637,TP25,Horde,Shaman,5,1,31,88732,12113,479,dps,1.0
8638,TP25,Alliance,Paladin,1,6,8,20053,4357,258,dps,0.0
8639,TP25,Horde,Druid,1,2,16,22429,9349,447,dps,1.0
8640,TP25,Alliance,Death Knight,1,3,10,47174,17004,274,dps,0.0
8641,TP25,Horde,Warrior,5,3,23,28098,3715,449,dps,1.0
8642,TP25,Horde,Shaman,0,2,15,7097,42227,445,heal,1.0
8643,TP25,Alliance,Rogue,1,1,11,17031,2076,271,dps,0.0
8644,TP25,Horde,Rogue,2,1,27,27813,5679,454,dps,1.0
8645,TP25,Horde,Rogue,1,1,28,33688,9619,684,dps,1.0
8646,TP25,Alliance,Druid,0,4,10,12997,19038,269,heal,0.0
8647,TP25,Alliance,Hunter,2,3,9,40645,13736,264,dps,0.0
8648,TP25,Horde,Warrior,5,3,25,32651,10611,453,dps,1.0
8649,TP25,Alliance,Rogue,4,3,8,40786,12341,259,dps,0.0
8650,TP25,Horde,Shaman,4,1,19,35607,18551,664,dps,1.0
8651,TP25,Horde,Shaman,0,2,17,1767,71046,435,heal,1.0
8652,TP25,Alliance,Warlock,3,1,12,71576,18054,294,dps,0.0
8653,TP26,Alliance,Paladin,0,1,31,623,69320,306,heal,0.0
8654,TP26,Horde,Mage,2,5,23,61149,17803,329,dps,1.0
8655,TP26,Alliance,Paladin,5,7,29,85434,25430,306,dps,0.0
8656,TP26,Horde,Death Knight,9,4,23,69296,39877,327,dps,1.0
8657,TP26,Horde,Paladin,2,6,22,104000,42276,477,dps,1.0
8658,TP26,Alliance,Mage,5,2,21,66927,7766,279,dps,0.0
8659,TP26,Alliance,Hunter,10,0,39,113000,9861,350,dps,0.0
8660,TP26,Horde,Druid,0,4,20,32682,32452,469,dps,1.0
8661,TP26,Alliance,Druid,6,5,28,42210,4459,296,dps,0.0
8662,TP26,Horde,Shaman,1,4,22,20209,128000,474,heal,1.0
8663,TP26,Alliance,Priest,0,3,26,12395,97101,287,heal,0.0
8664,TP26,Horde,Priest,0,2,15,3067,4617,311,heal,1.0
8665,TP26,Horde,Paladin,5,6,21,61822,30752,473,dps,1.0
8666,TP26,Alliance,Paladin,6,2,40,89804,35855,352,dps,0.0
8667,TP26,Horde,Rogue,0,6,9,17178,12626,297,dps,1.0
8668,TP26,Alliance,Demon Hunter,4,7,25,77045,16977,290,dps,0.0
8669,TP26,Horde,Shaman,7,5,22,58562,27483,477,dps,1.0
8670,TP26,Horde,Paladin,3,4,17,34603,23084,463,dps,1.0
8671,TP26,Alliance,Druid,1,1,29,40800,10906,299,dps,0.0
8672,TP26,Alliance,Druid,8,1,42,80905,26023,355,dps,0.0
8673,WG40,Alliance,Druid,0,4,28,49626,16990,285,dps,0.0
8674,WG40,Alliance,Shaman,0,5,34,12090,98080,307,heal,0.0
8675,WG40,Horde,Druid,4,0,12,48444,17459,277,dps,1.0
8676,WG40,Horde,Death Knight,6,6,32,117000,42210,386,dps,1.0
8677,WG40,Alliance,Druid,0,5,26,1495,132000,279,heal,0.0
8678,WG40,Horde,Shaman,1,3,31,10437,107000,380,heal,1.0
8679,WG40,Alliance,Mage,3,5,32,100000,18330,301,dps,0.0
8680,WG40,Alliance,Mage,9,6,32,125000,13100,301,dps,0.0
8681,WG40,Alliance,Shaman,3,5,32,118000,11833,300,dps,0.0
8682,WG40,Horde,Death Knight,2,5,31,48443,63386,378,dps,1.0
8683,WG40,Alliance,Rogue,5,1,33,40052,9265,303,dps,0.0
8684,WG40,Horde,Warlock,12,3,38,98418,37005,249,dps,1.0
8685,WG40,Horde,Warlock,3,7,35,57621,30235,537,dps,1.0
8686,WG40,Horde,Warlock,4,7,29,79408,69097,526,dps,1.0
8687,WG40,Alliance,Mage,1,4,27,93972,26411,280,dps,0.0
8688,WG40,Horde,Monk,8,1,37,90969,36229,395,dps,1.0
8689,WG40,Horde,Monk,1,2,32,10892,113000,530,heal,1.0
8690,WG40,Alliance,Death Knight,10,5,32,150000,42645,302,dps,0.0
8691,WG40,Alliance,Monk,6,4,32,81208,28129,298,dps,0.0
8692,WG40,Horde,Druid,0,3,29,53924,34405,375,dps,1.0
8693,WG41,Alliance,Druid,1,5,14,49179,4133,309,dps,0.0
8694,WG41,Alliance,Druid,0,5,13,15325,0,301,dps,0.0
8695,WG41,Horde,Paladin,1,2,36,5279,95280,709,heal,1.0
8696,WG41,Alliance,Rogue,6,2,17,49015,4222,319,dps,0.0
8697,WG41,Horde,Priest,3,1,40,41963,114000,490,heal,1.0
8698,WG41,Alliance,Druid,0,6,6,31415,21123,276,dps,0.0
8699,WG41,Horde,Rogue,7,0,41,34279,5541,491,dps,1.0
8700,WG41,Alliance,Priest,1,6,16,19682,44098,313,heal,0.0
8701,WG41,Horde,Warlock,6,2,33,86577,49849,700,dps,1.0
8702,WG41,Alliance,Shaman,0,7,9,10888,57664,283,heal,0.0
8703,WG41,Alliance,Mage,4,2,13,58848,4638,131,dps,0.0
8704,WG41,Horde,Shaman,7,3,38,70954,4853,485,dps,1.0
8705,WG41,Horde,Demon Hunter,10,1,41,65618,14148,496,dps,1.0
8706,WG41,Horde,Druid,2,4,36,33003,20448,182,dps,1.0
8707,WG41,Horde,Hunter,3,4,34,35091,15295,706,dps,1.0
8708,WG41,Alliance,Paladin,1,4,12,66141,15367,302,dps,0.0
8709,WG41,Alliance,Paladin,3,5,16,106000,28499,314,dps,0.0
8710,WG41,Horde,Rogue,5,2,40,70420,18065,488,dps,1.0
8711,WG41,Horde,Warrior,4,1,34,25700,8531,705,dps,1.0
8712,WG41,Alliance,Hunter,4,6,11,61605,15730,294,dps,0.0
8713,WG42,Horde,Death Knight,7,3,39,79710,9567,530,dps,1.0
8714,WG42,Alliance,Mage,4,5,44,84333,4704,278,dps,0.0
8715,WG42,Alliance,Warrior,2,6,28,36170,7606,332,dps,0.0
8716,WG42,Alliance,Priest,0,3,44,16260,150000,390,heal,0.0
8717,WG42,Alliance,Priest,17,3,43,183000,38293,387,dps,0.0
8718,WG42,Horde,Mage,5,5,42,78180,24147,382,dps,1.0
8719,WG42,Horde,Hunter,4,3,42,104000,7376,533,dps,1.0
8720,WG42,Horde,Paladin,23,3,46,158000,32676,392,dps,1.0
8721,WG42,Alliance,Rogue,1,6,24,43471,3133,330,dps,0.0
8722,WG42,Horde,Shaman,0,5,35,10648,72337,521,heal,1.0
8723,WG42,Horde,Paladin,2,6,41,105000,27970,531,dps,1.0
8724,WG42,Alliance,Demon Hunter,2,3,38,38418,2815,370,dps,0.0
8725,WG42,Horde,Shaman,0,3,36,2385,42075,373,heal,1.0
8726,WG42,Horde,Paladin,3,7,40,75692,17215,528,dps,1.0
8727,WG42,Horde,Paladin,4,5,37,75061,30507,373,dps,1.0
8728,WG42,Alliance,Warrior,6,6,43,82892,14101,387,dps,0.0
8729,WG42,Alliance,Demon Hunter,1,5,36,45938,7169,366,dps,0.0
8730,WG42,Horde,Druid,0,5,42,3662,203000,383,heal,1.0
8731,WG42,Alliance,Paladin,0,4,38,12342,153000,375,heal,0.0
8732,WG42,Alliance,Death Knight,10,6,40,126000,33219,383,dps,0.0
8733,SM32,Alliance,Mage,2,3,22,56122,6572,767,dps,1.0
8734,SM32,Alliance,Death Knight,2,0,20,54619,7493,535,dps,1.0
8735,SM32,Alliance,Warlock,5,0,26,100000,66651,556,dps,1.0
8736,SM32,Horde,Druid,2,4,16,83874,36822,252,dps,0.0
8737,SM32,Horde,Druid,3,1,19,41207,5421,259,dps,0.0
8738,SM32,Horde,Warrior,2,4,18,59347,8959,256,dps,0.0
8739,SM32,Horde,Shaman,1,4,20,21032,149000,260,heal,0.0
8740,SM32,Alliance,Paladin,1,5,22,104000,22181,769,dps,1.0
8741,SM32,Alliance,Monk,2,5,21,50837,36765,758,dps,1.0
8742,SM32,Horde,Warlock,1,3,16,69104,21543,251,dps,0.0
8743,SM32,Horde,Monk,1,2,16,4785,114000,252,heal,0.0
8744,SM32,Alliance,Shaman,2,2,17,113000,8504,521,dps,1.0
8745,SM32,Alliance,Monk,1,0,23,8015,175000,766,heal,1.0
8746,SM32,Alliance,Priest,3,2,18,21244,145000,523,heal,1.0
8747,SM32,Alliance,Rogue,8,3,22,100000,13057,761,dps,1.0
8748,SM32,Horde,Priest,1,2,17,23351,70766,213,heal,0.0
8749,SM32,Horde,Paladin,2,4,18,106000,21396,256,dps,0.0
8750,SM32,Alliance,Hunter,1,2,18,67814,14722,748,dps,1.0
8751,SM32,Horde,Warlock,0,3,15,76533,48937,209,dps,0.0
8752,SM32,Horde,Priest,9,0,18,112000,24350,216,dps,0.0
8753,SM33,Alliance,Paladin,2,1,35,27577,36221,795,heal,1.0
8754,SM33,Alliance,Hunter,5,3,35,55725,5588,792,dps,1.0
8755,SM33,Alliance,Druid,0,1,37,98,187000,797,heal,1.0
8756,SM33,Horde,Shaman,4,4,12,76776,16654,186,dps,0.0
8757,SM33,Alliance,Druid,2,4,33,44876,7810,560,dps,1.0
8758,SM33,Alliance,Priest,3,2,29,22680,10562,776,dps,1.0
8759,SM33,Horde,Druid,0,4,12,43633,14753,181,dps,0.0
8760,SM33,Alliance,Hunter,7,2,35,38255,16370,792,dps,1.0
8761,SM33,Alliance,Mage,11,0,39,92521,12660,808,dps,1.0
8762,SM33,Horde,Shaman,0,6,11,8073,77698,177,heal,0.0
8763,SM33,Horde,Shaman,1,5,10,24224,6901,176,dps,0.0
8764,SM33,Alliance,Druid,1,3,32,43973,7924,781,dps,1.0
8765,SM33,Alliance,Hunter,3,2,34,46805,7971,798,dps,1.0
8766,SM33,Horde,Hunter,0,1,3,995,3924,101,dps,0.0
8767,SM33,Horde,Warlock,2,4,16,78083,13490,194,dps,0.0
8768,SM33,Horde,Demon Hunter,2,3,12,44596,18643,185,dps,0.0
8769,SM33,Horde,Priest,7,4,14,58066,23753,184,dps,0.0
8770,SM33,Alliance,Mage,8,0,38,51209,7234,801,dps,1.0
8771,SM33,Horde,Druid,0,5,12,19817,9927,180,dps,0.0
8772,SM33,Horde,Priest,2,6,12,47490,18527,180,dps,0.0
8773,SM34,Horde,Demon Hunter,0,0,35,2554,235,215,dps,1.0
8774,SM34,Horde,Druid,3,0,37,50134,5833,519,dps,1.0
8775,SM34,Horde,Monk,0,0,36,1437,68535,517,heal,1.0
8776,SM34,Alliance,Warrior,0,6,3,25868,3136,195,dps,0.0
8777,SM34,Horde,Shaman,1,0,34,13069,66975,513,heal,1.0
8778,SM34,Alliance,Warrior,0,7,3,9007,0,194,dps,0.0
8779,SM34,Horde,Warrior,6,1,34,45365,10790,513,dps,1.0
8780,SM34,Horde,Demon Hunter,8,2,35,59124,17514,365,dps,1.0
8781,SM34,Horde,Warlock,3,0,35,20757,8677,215,dps,1.0
8782,SM34,Alliance,Mage,0,6,3,47598,25253,195,dps,0.0
8783,SM34,Alliance,Death Knight,0,5,4,38473,18078,197,dps,0.0
8784,SM34,Alliance,Paladin,1,0,6,11662,6629,205,dps,0.0
8785,SM34,Horde,Paladin,6,1,36,63180,16043,517,dps,1.0
8786,SM34,Horde,Demon Hunter,3,1,37,64251,3200,369,dps,1.0
8787,SM34,Alliance,Hunter,1,1,6,32453,5316,205,dps,0.0
8788,SM34,Alliance,Warrior,1,6,4,35014,6684,198,dps,0.0
8789,SM34,Alliance,Priest,0,5,4,1180,30776,199,heal,0.0
8790,SM34,Horde,Demon Hunter,4,1,33,48417,4708,361,dps,1.0
8791,SM34,Alliance,Rogue,2,0,6,24701,5718,205,dps,0.0
8792,SM35,Horde,Death Knight,5,5,22,63134,15379,216,dps,0.0
8793,SM35,Alliance,Warrior,6,4,45,39943,16791,798,dps,1.0
8794,SM35,Alliance,Mage,4,4,45,51297,15214,809,dps,1.0
8795,SM35,Horde,Paladin,3,8,19,61903,19506,210,dps,0.0
8796,SM35,Alliance,Paladin,5,1,52,81676,15527,826,dps,1.0
8797,SM35,Alliance,Mage,3,0,52,47969,10457,600,dps,1.0
8798,SM35,Alliance,Druid,0,4,48,802,119000,813,heal,1.0
8799,SM35,Horde,Monk,2,6,20,31897,35895,212,heal,0.0
8800,SM35,Alliance,Rogue,3,2,50,27941,16193,820,dps,1.0
8801,SM35,Alliance,Warlock,3,2,49,39453,19576,595,dps,1.0
8802,SM35,Horde,Rogue,3,6,18,33529,4200,208,dps,0.0
8803,SM35,Alliance,Hunter,3,3,49,47121,2956,822,dps,1.0
8804,SM35,Horde,Warlock,6,5,19,107000,44557,210,dps,0.0
8805,SM35,Horde,Hunter,1,5,21,22950,6137,214,dps,0.0
8806,SM35,Horde,Death Knight,1,5,19,58529,24431,211,dps,0.0
8807,SM35,Horde,Paladin,1,3,18,31347,28833,207,dps,0.0
8808,SM35,Alliance,Paladin,12,3,49,83020,35703,589,dps,1.0
8809,SM35,Horde,Shaman,1,8,18,30583,7791,209,dps,0.0
8810,SM35,Alliance,Warlock,15,1,53,88697,47874,824,dps,1.0
8811,SS9,Alliance,Mage,3,3,26,54952,6762,992,dps,1.0
8812,SS9,Horde,Mage,1,3,13,24599,10037,230,dps,0.0
8813,SS9,Horde,Monk,0,7,9,35991,23694,222,dps,0.0
8814,SS9,Horde,Druid,2,2,14,20864,11127,230,dps,0.0
8815,SS9,Alliance,Mage,5,0,34,46508,7367,796,dps,1.0
8816,SS9,Alliance,Rogue,5,1,27,22013,4940,999,dps,1.0
8817,SS9,Alliance,Demon Hunter,5,2,34,43310,6727,1025,dps,1.0
8818,SS9,Horde,Shaman,1,5,12,14220,60999,226,heal,0.0
8819,SS9,Horde,Priest,2,3,14,32813,25281,230,dps,0.0
8820,SS9,Alliance,Death Knight,7,2,34,75995,5808,1025,dps,1.0
8821,SS9,Horde,Death Knight,4,3,15,64440,29149,234,dps,0.0
8822,SS9,Horde,Monk,1,3,14,1451,31376,232,heal,0.0
8823,SS9,Alliance,Rogue,0,4,14,25166,3935,234,dps,1.0
8824,SS9,Horde,Warrior,2,4,14,25166,3935,234,dps,0.0
8825,SS9,Alliance,Shaman,6,1,28,60491,2870,547,dps,1.0
8826,SS9,Alliance,Monk,1,2,32,3159,82580,792,heal,1.0
8827,SS9,Alliance,Priest,1,1,33,20648,77266,793,heal,1.0
8828,SS9,Horde,Demon Hunter,2,3,14,57090,6987,236,dps,0.0
8829,SS9,Horde,Warlock,2,4,12,22342,13107,228,dps,0.0
8830,SS9,Alliance,Warlock,4,1,32,26007,8656,1015,dps,1.0
8831,SS10,Alliance,Hunter,2,4,7,16596,5073,357,dps,0.0
8832,SS10,Alliance,Shaman,0,5,7,9549,52229,359,heal,0.0
8833,SS10,Horde,Paladin,0,1,32,7508,67367,515,heal,1.0
8834,SS10,Horde,Hunter,5,0,29,47539,5520,517,dps,1.0
8835,SS10,Horde,Shaman,0,3,36,6901,78230,673,heal,1.0
8836,SS10,Horde,Warlock,6,0,29,40412,13959,367,dps,1.0
8837,SS10,Alliance,Warlock,0,6,8,56324,24242,362,dps,0.0
8838,SS10,Alliance,Hunter,0,1,8,881,3638,243,dps,0.0
8839,SS10,Horde,Mage,5,1,36,54309,2173,523,dps,1.0
8840,SS10,Horde,Rogue,3,2,28,43543,6544,657,dps,1.0
8841,SS10,Alliance,Paladin,1,5,7,36680,18033,357,dps,0.0
8842,SS10,Alliance,Paladin,0,1,0,10552,366,127,dps,0.0
8843,SS10,Horde,Hunter,2,1,35,44508,7120,671,dps,1.0
8844,SS10,Alliance,Druid,0,4,0,4788,44189,225,heal,0.0
8845,SS10,Horde,Hunter,2,0,37,20784,3783,529,dps,1.0
8846,SS10,Horde,Hunter,8,0,38,74877,5119,531,dps,1.0
8847,SS10,Alliance,Druid,1,5,7,26039,9302,357,dps,0.0
8848,SS10,Horde,Warlock,7,0,38,67584,8346,681,dps,1.0
8849,SS10,Alliance,Priest,1,5,2,17764,9891,344,dps,0.0
8850,SS10,Alliance,Warrior,1,4,7,30250,11659,245,dps,0.0
8851,SS11,Horde,Rogue,7,1,23,64094,19694,553,dps,1.0
8852,SS11,Alliance,Mage,2,3,26,12507,3022,477,dps,0.0
8853,SS11,Alliance,Mage,3,4,21,51608,15021,632,dps,0.0
8854,SS11,Alliance,Warlock,4,2,32,54580,15617,496,dps,0.0
8855,SS11,Alliance,Priest,0,2,32,11796,65218,664,heal,0.0
8856,SS11,Alliance,Hunter,0,2,17,14429,3416,621,dps,0.0
8857,SS11,Horde,Shaman,0,6,21,15812,99577,812,heal,1.0
8858,SS11,Horde,Warrior,4,3,14,48480,12229,799,dps,1.0
8859,SS11,Horde,Hunter,4,4,18,42095,10556,350,dps,1.0
8860,SS11,Alliance,Druid,5,2,31,69690,23319,661,dps,0.0
8861,SS11,Horde,Priest,1,3,17,18837,73922,803,heal,1.0
8862,SS11,Horde,Demon Hunter,0,5,20,71121,9991,809,dps,1.0
8863,SS11,Alliance,Priest,0,2,30,14976,133,656,dps,0.0
8864,SS11,Horde,Hunter,0,3,25,33551,7821,598,dps,1.0
8865,SS11,Horde,Mage,1,3,17,16657,13145,290,dps,1.0
8866,SS11,Horde,Hunter,1,5,22,33794,5381,589,dps,1.0
8867,SS11,Alliance,Mage,7,2,33,114000,17315,666,dps,0.0
8868,SS11,Horde,Demon Hunter,8,1,23,62754,17580,360,dps,1.0
8869,SS11,Alliance,Warlock,8,3,32,95514,29302,666,dps,0.0
8870,SS11,Alliance,Rogue,6,4,29,31916,5341,654,dps,0.0
8871,SA8,Horde,Shaman,1,5,28,16505,21669,190,heal,1.0
8872,SA8,Horde,Warlock,4,8,28,156000,80823,489,dps,1.0
8873,SA8,Horde,Rogue,4,2,31,72742,26661,493,dps,1.0
8874,SA8,Horde,Mage,1,4,29,78128,36980,486,dps,1.0
8875,SA8,Horde,Warlock,1,3,25,135000,58611,266,dps,1.0
8876,SA8,Alliance,Death Knight,5,5,50,96727,41737,350,dps,0.0
8877,SA8,Alliance,Warlock,8,2,55,127000,70339,369,dps,0.0
8878,SA8,Alliance,Warlock,2,3,49,48113,39407,341,dps,0.0
8879,SA8,Horde,Warlock,1,5,23,58579,36711,277,dps,1.0
8880,SA8,Horde,Shaman,0,3,26,15314,103000,274,heal,1.0
8881,SA8,Alliance,Hunter,4,3,54,153000,17123,341,dps,0.0
8882,SA8,Alliance,Monk,0,1,56,5971,191000,369,heal,0.0
8883,SA8,Alliance,Demon Hunter,3,3,41,52632,10972,305,dps,0.0
8884,SA8,Horde,Hunter,2,6,28,34133,11469,485,dps,1.0
8885,SA8,Alliance,Paladin,5,3,50,63002,17084,346,dps,0.0
8886,SA8,Horde,Monk,1,2,26,2594,49773,265,heal,1.0
8887,SA8,Horde,Mage,1,9,27,78068,25887,488,dps,1.0
8888,SA8,Alliance,Paladin,6,3,47,79330,20159,342,dps,0.0
8889,SA8,Alliance,Priest,8,1,60,123000,30672,362,dps,0.0
8890,SA8,Alliance,Rogue,3,4,56,49321,10935,347,dps,0.0
8891,SA8,Alliance,Paladin,3,1,43,20760,17811,311,dps,0.0
8892,SA8,Horde,Warlock,4,5,26,115000,66300,335,dps,1.0
8893,SA8,Alliance,Priest,12,3,62,212000,52515,383,dps,0.0
8894,SA8,Alliance,Warlock,8,0,60,109000,47507,361,dps,0.0
8895,SA8,Horde,Druid,0,7,22,21203,15743,475,dps,1.0
8896,SA8,Alliance,Paladin,0,1,52,15401,201000,352,heal,0.0
8897,SA8,Horde,Warlock,5,4,28,129000,51885,357,dps,1.0
8898,SA8,Horde,Paladin,1,5,29,6980,159000,345,heal,1.0
